mi_rmatrix_anchor,mi_rmatrix_fi_all,mi_rmatrix_fi_len,mi_anchor_fi_all,mi_anchor_fi_len,corr_tau_rmatrix,corr_tau_anchor,dataset
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.26666666666666666,0.6,0.26666666666666666,0.14285714285714285,1.0,0.6666666666666669,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.0,0.13333333333333333,0.0,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.0,0.13333333333333333,0.0,0.06666666666666667,1.0,1.0,0.0,credit-a
0.16666666666666666,0.2,0.5,0.26666666666666666,0.14285714285714285,1.0,0.6666666666666669,credit-a
0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
1.0,0.06666666666666667,1.0,0.06666666666666667,1.0,0.0,0.0,credit-a
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7333333333333333,0.5714285714285714,0.9999999999999999,0.2727272727272727,credit-a
0.25,0.13333333333333333,1.0,0.2,0.2,1.0,1.0,credit-a
0.16666666666666666,0.26666666666666666,1.0,0.2,0.2,1.0,1.0,credit-a
0.16666666666666666,0.13333333333333333,0.0,0.3333333333333333,0.1111111111111111,1.0,-0.19999999999999998,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.6666666666666666,0.2,1.0,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.2,0.2,0.2,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.36363636363636365,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.9999999999999999,0.28888888888888886,credit-a
0.25,0.2,1.0,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.2,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.3333333333333333,1.0,1.0,credit-a
0.5,0.26666666666666666,0.6,0.3333333333333333,0.42857142857142855,1.0,0.0,credit-a
0.6666666666666666,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.14285714285714285,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.0,0.13333333333333333,0.0,0.06666666666666667,1.0,1.0,0.0,credit-a
0.16666666666666666,0.26666666666666666,0.6,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.2,0.3333333333333333,0.25,1.0,0.0,credit-a
0.2,0.06666666666666667,1.0,0.3333333333333333,0.1111111111111111,0.0,0.39999999999999997,credit-a
0.14285714285714285,0.2,0.2,0.3333333333333333,0.1111111111111111,1.0,-0.7999999999999999,credit-a
0.0,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.6666666666666666,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
1.0,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.16666666666666666,0.26666666666666666,0.6,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.13333333333333333,0.0,0.26666666666666666,0.14285714285714285,1.0,0.6666666666666669,credit-a
0.0,0.06666666666666667,1.0,0.3333333333333333,0.1111111111111111,0.0,-0.39999999999999997,credit-a
0.3333333333333333,0.2,1.0,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.2,0.2,0.2,0.2,1.0,1.0,credit-a
0.25,0.2,1.0,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.42857142857142855,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.9999999999999999,0.6,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.16666666666666666,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.0,0.39999999999999997,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.125,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.2727272727272727,1.0,0.33333333333333337,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.0,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.16666666666666666,0.26666666666666666,0.14285714285714285,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.6666666666666666,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.25,0.13333333333333333,1.0,0.2,0.2,1.0,1.0,credit-a
0.0,0.13333333333333333,0.0,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.5,0.2,0.2,0.2,0.2,0.33333333333333337,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.25,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.16666666666666666,0.2,0.5,0.26666666666666666,0.14285714285714285,1.0,1.0,credit-a
0.0,0.13333333333333333,0.0,0.06666666666666667,1.0,1.0,0.0,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.0,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.25,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.1111111111111111,0.13333333333333333,0.0,0.5333333333333333,0.3333333333333333,1.0,0.21428571428571427,credit-a
0.2,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.1111111111111111,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.25,0.9999999999999999,0.9999999999999999,credit-a
0.2857142857142857,0.26666666666666666,1.0,0.3333333333333333,0.25,1.0,0.0,credit-a
0.2857142857142857,0.2,0.2,0.4,0.3333333333333333,1.0,0.06666666666666665,credit-a
0.2857142857142857,0.26666666666666666,0.6,0.3333333333333333,0.25,1.0,0.6,credit-a
1.0,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.14285714285714285,0.3333333333333333,0.6666666666666666,0.2,0.2,0.9999999999999999,1.0,credit-a
0.0,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.125,0.2,0.2,0.4,0.09090909090909091,1.0,-0.06666666666666665,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.14285714285714285,0.3333333333333333,0.6666666666666666,0.2,0.2,0.9999999999999999,1.0,credit-a
0.14285714285714285,0.3333333333333333,0.6666666666666666,0.2,0.2,0.9999999999999999,1.0,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.16666666666666666,0.26666666666666666,1.0,0.2,0.2,1.0,1.0,credit-a
0.0,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.0,0.13333333333333333,0.0,0.06666666666666667,1.0,1.0,0.0,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2857142857142857,0.26666666666666666,0.6,0.3333333333333333,0.25,1.0,0.7999999999999999,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.4,0.4,0.5,0.5333333333333333,0.3333333333333333,0.9999999999999999,0.4999999999999999,credit-a
0.0,0.13333333333333333,0.0,0.26666666666666666,0.0,1.0,0.3333333333333334,credit-a
0.0,0.13333333333333333,0.0,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.0,0.13333333333333333,0.0,0.3333333333333333,0.0,1.0,-0.6,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.14285714285714285,1.0,-0.3333333333333334,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.2857142857142857,0.26666666666666666,0.6,0.3333333333333333,0.25,1.0,0.6,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
1.0,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.3333333333333333,0.4,0.5,0.4,0.2,0.9999999999999999,-0.3333333333333333,credit-a
1.0,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.2,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.16666666666666666,0.26666666666666666,0.6,0.2,0.2,1.0,1.0,credit-a
0.2222222222222222,0.13333333333333333,0.0,0.6,0.5,1.0,0.5,credit-a
0.0,0.06666666666666667,0.0,0.8,0.6,0.0,0.39393939393939387,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.4,0.3333333333333333,0.6666666666666666,0.6,0.38461538461538464,0.9999999999999999,0.3888888888888889,credit-a
0.16666666666666666,0.26666666666666666,0.6,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.14285714285714285,0.3333333333333333,0.6666666666666666,0.2,0.2,0.9999999999999999,1.0,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.06666666666666667,1.0,0.3333333333333333,0.1111111111111111,0.0,0.9999999999999999,credit-a
0.2727272727272727,0.3333333333333333,0.42857142857142855,0.6,0.38461538461538464,0.9999999999999999,-0.05555555555555555,credit-a
0.5,0.2,0.2,0.4,0.2,1.0,0.6,credit-a
0.25,0.13333333333333333,1.0,0.2,0.2,1.0,1.0,credit-a
0.16666666666666666,0.06666666666666667,0.0,0.4,0.2,0.0,0.06666666666666665,credit-a
0.14285714285714285,0.2,0.2,0.3333333333333333,0.25,1.0,0.6,credit-a
0.14285714285714285,0.13333333333333333,0.3333333333333333,0.4,0.2,1.0,-0.06666666666666665,credit-a
0.1,0.06666666666666667,1.0,0.6666666666666666,0.42857142857142855,0.0,0.06666666666666667,credit-a
0.125,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.14285714285714285,0.9999999999999999,1.0,credit-a
0.2,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.42857142857142855,0.26666666666666666,0.3333333333333333,0.4,0.2,1.0,0.6,credit-a
0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.2727272727272727,0.9999999999999999,-0.23809523809523814,credit-a
0.2857142857142857,0.26666666666666666,0.6,0.3333333333333333,0.25,1.0,0.6,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.2,0.2,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.13333333333333333,0.0,0.26666666666666666,0.0,1.0,0.3333333333333334,credit-a
0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.0,0.13333333333333333,0.0,0.06666666666666667,1.0,1.0,0.0,credit-a
0.25,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.16666666666666666,0.26666666666666666,0.6,0.2,0.2,1.0,1.0,credit-a
0.5,0.2,0.2,0.4,0.3333333333333333,1.0,0.2,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2,0.2,0.2,0.6,0.38461538461538464,1.0,0.1111111111111111,credit-a
0.14285714285714285,0.13333333333333333,0.3333333333333333,0.4,0.3333333333333333,1.0,-0.06666666666666665,credit-a
0.16666666666666666,0.26666666666666666,0.6,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,1.0,0.06666666666666667,1.0,1.0,0.0,credit-a
0.375,0.26666666666666666,0.6,0.4666666666666667,0.4,1.0,0.5238095238095238,credit-a
0.2,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.3333333333333333,1.0,1.0,credit-a
0.16666666666666666,0.26666666666666666,1.0,0.2,0.2,1.0,1.0,credit-a
0.5,0.2,0.2,0.2,0.2,0.33333333333333337,1.0,credit-a
0.6666666666666666,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.0,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.14285714285714285,1.0,0.6666666666666669,credit-a
0.14285714285714285,0.3333333333333333,0.42857142857142855,0.2,0.0,0.9999999999999999,-1.0,credit-a
0.0,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,1.0,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.2857142857142857,0.13333333333333333,0.0,0.4666666666666667,0.2727272727272727,1.0,0.23809523809523814,credit-a
0.14285714285714285,0.26666666666666666,0.6,0.26666666666666666,0.14285714285714285,1.0,0.6666666666666669,credit-a
0.14285714285714285,0.3333333333333333,0.6666666666666666,0.2,0.2,0.9999999999999999,1.0,credit-a
0.14285714285714285,0.2,0.5,0.3333333333333333,0.25,1.0,0.6,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.16666666666666666,0.26666666666666666,1.0,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.125,0.2,1.0,0.4,0.3333333333333333,1.0,0.7333333333333333,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.6,1.0,0.6666666666666669,credit-a
0.75,0.2,0.2,0.26666666666666666,0.14285714285714285,1.0,0.6666666666666669,credit-a
1.0,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.2857142857142857,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.14285714285714285,0.9999999999999999,0.6666666666666669,credit-a
0.2,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.14285714285714285,0.3333333333333333,0.6666666666666666,0.2,0.2,0.9999999999999999,1.0,credit-a
0.0,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.14285714285714285,1.0,1.0,credit-a
0.16666666666666666,0.26666666666666666,0.6,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.16666666666666666,0.2,0.0,0.26666666666666666,0.14285714285714285,1.0,1.0,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,1.0,0.06666666666666667,1.0,1.0,0.0,credit-a
0.2222222222222222,0.2,0.2,0.5333333333333333,0.3333333333333333,1.0,0.42857142857142855,credit-a
0.2,0.06666666666666667,1.0,0.3333333333333333,0.1111111111111111,0.0,0.6,credit-a
0.3333333333333333,0.2,0.5,0.3333333333333333,0.25,1.0,0.7999999999999999,credit-a
0.16666666666666666,0.26666666666666666,0.6,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,0.0,credit-a
0.3333333333333333,0.26666666666666666,0.6,0.5333333333333333,0.45454545454545453,1.0,0.3571428571428571,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.4,0.26666666666666666,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.25,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
1.0,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.2,0.13333333333333333,0.0,0.26666666666666666,0.14285714285714285,1.0,0.3333333333333334,credit-a
0.6666666666666666,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.4,0.26666666666666666,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.2857142857142857,0.26666666666666666,0.6,0.3333333333333333,0.25,1.0,0.6,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.2857142857142857,0.2,0.2,0.4,0.2,1.0,-0.6,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.4444444444444444,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.45454545454545453,0.9999999999999999,-0.07142857142857142,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.1,0.3333333333333333,0.6666666666666666,0.4,0.3333333333333333,0.9999999999999999,0.7333333333333333,credit-a
0.14285714285714285,0.06666666666666667,0.0,0.4666666666666667,0.2727272727272727,0.0,0.23809523809523814,credit-a
0.4,0.2,0.2,0.26666666666666666,0.14285714285714285,1.0,0.0,credit-a
0.2,0.2,0.2,0.2,0.2,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.9999999999999999,0.7999999999999999,credit-a
1.0,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.5,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.26666666666666666,0.6,0.26666666666666666,0.14285714285714285,1.0,0.6666666666666669,credit-a
0.6666666666666666,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.125,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.14285714285714285,0.9999999999999999,1.0,credit-a
0.3333333333333333,0.26666666666666666,0.6,0.26666666666666666,0.14285714285714285,1.0,0.6666666666666669,credit-a
0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.25,0.9999999999999999,0.6,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.5,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.4,0.13333333333333333,0.0,0.3333333333333333,0.25,1.0,0.39999999999999997,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.0,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
1.0,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.7142857142857143,0.3333333333333333,0.25,0.4666666666666667,0.2727272727272727,0.9999999999999999,0.8095238095238096,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.25,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.2,0.4,0.5,0.4,0.09090909090909091,0.9999999999999999,0.6,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
0.6666666666666666,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.14285714285714285,0.2,0.2,0.3333333333333333,0.25,1.0,0.9999999999999999,credit-a
0.2,0.2,0.5,0.2,0.2,1.0,1.0,credit-a
0.375,0.3333333333333333,0.42857142857142855,0.4,0.2,0.9999999999999999,0.2,credit-a
0.25,0.2,0.2,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.4,0.2,0.2,0.26666666666666666,0.14285714285714285,1.0,-0.6666666666666669,credit-a
0.3333333333333333,0.2,0.2,0.06666666666666667,1.0,1.0,0.0,credit-a
1.0,0.06666666666666667,1.0,0.06666666666666667,1.0,0.0,0.0,credit-a
0.2,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.3333333333333333,1.0,1.0,credit-a
0.3333333333333333,0.2,0.5,0.06666666666666667,1.0,1.0,0.0,credit-a
0.0,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.14285714285714285,1.0,1.0,credit-a
0.25,0.2,0.5,0.13333333333333333,0.3333333333333333,1.0,1.0,credit-a
0.16666666666666666,0.26666666666666666,0.6,0.2,0.2,1.0,1.0,credit-a
